/workspace/codes/build/src/model-net-fluid-flow-wan-random-traffic --sync=1 -- config.yaml 

Fri Jul 24 14:31:02 2026

ROSS Version: v8.1.0

tw_net_start: Found world size to be 1 
fluid-flow-wan config: workload=random-traffic switches=128 terminals=256 interval_seconds=10.000000 num_send_intervals=40 num_drain_intervals=20 backpressure_delay_ms=1.000000 flow_generation_every_n_intervals=4 random_flow_min_gbit=1000.000000 random_flow_max_gbit=4000.000000 output_data_unit=Gb buffer_mode=shared egress_model=statistical csv_logs=buffered-forward ross_message_size=32768 fluid_msg_size=30736

ROSS Core Configuration: 
	Total PEs                                                    1
	Total KPs                                          [Nodes (1) x KPs (16)] 16
	Total LPs                                                  384
	Simulation End Time                                31536000000000000.00
	LP-to-PE Mapping                                   model defined


ROSS Event Memory Allocation:
	Model events                                            393217
	Network events                                              16
	Total events                                            393232

*** START SEQUENTIAL SIMULATION ***

*** END SIMULATION ***

fluid-flow-wan gid=0 switch=0 name=S000 ports=9 shared_buffer_gbit=100.000000 received_fragments=7537 sent_fragments=7012 buffered_residual_gbit=3832.170960 sent_gbit=48255.481378 local_delivery_gbit=6672.314922 dropped_gbit=9505.710726 ready_queue_gbit=12.561942 shared_buffer_occupied_gbit=12.561942 pause_asserted=0 pause_updates_sent=62 pause_frames_sent=31 resume_frames_sent=31 pause_updates_received=24 pause_frames_received=12 resume_frames_received=12 total_pause_time_ms=133400.000000
fluid-flow-wan-terminal gid=245 terminal=117 switch=58 generated_gbit=23090.129331 sent_gbit=7796.793735 source_backlog_gbit=15293.335595 active_source_flows=9 received_gbit=4119.820310 rate_updates_received=1116 rate_cache_entries=2 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=405
fluid-flow-wan-terminal gid=246 terminal=118 switch=59 generated_gbit=18021.419299 sent_gbit=7596.074580 source_backlog_gbit=10425.344719 active_source_flows=8 received_gbit=737.777436 rate_updates_received=421 rate_cache_entries=5 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=169
fluid-flow-wan-terminal gid=247 terminal=119 switch=59 generated_gbit=26599.482175 sent_gbit=8667.547650 source_backlog_gbit=17931.934525 active_source_flows=10 received_gbit=4042.945518 rate_updates_received=701 rate_cache_entries=5 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=48900.000000 generated_flows=10 received_fragments=399
fluid-flow-wan-terminal gid=248 terminal=120 switch=60 generated_gbit=25539.420072 sent_gbit=4727.869229 source_backlog_gbit=20811.550843 active_source_flows=10 received_gbit=3255.233861 rate_updates_received=164 rate_cache_entries=2 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=351
fluid-flow-wan-terminal gid=249 terminal=121 switch=60 generated_gbit=23379.644096 sent_gbit=4947.368901 source_backlog_gbit=18432.275195 active_source_flows=10 received_gbit=3737.610251 rate_updates_received=121 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=294
fluid-flow-wan-terminal gid=250 terminal=122 switch=61 generated_gbit=26831.717326 sent_gbit=7505.197074 source_backlog_gbit=19326.520252 active_source_flows=9 received_gbit=5556.456237 rate_updates_received=256 rate_cache_entries=3 pause_updates_received=12 pause_frames_received=6 resume_frames_received=6 total_pause_time_ms=56700.000000 generated_flows=10 received_fragments=408
fluid-flow-wan-terminal gid=251 terminal=123 switch=61 generated_gbit=24634.999887 sent_gbit=5314.916394 source_backlog_gbit=19320.083493 active_source_flows=9 received_gbit=4342.646157 rate_updates_received=374 rate_cache_entries=2 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=47250.000000 generated_flows=10 received_fragments=395
fluid-flow-wan-terminal gid=252 terminal=124 switch=62 generated_gbit=22810.659751 sent_gbit=6335.655314 source_backlog_gbit=16475.004436 active_source_flows=9 received_gbit=4278.310274 rate_updates_received=863 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=336
fluid-flow-wan-terminal gid=253 terminal=125 switch=62 generated_gbit=32472.673222 sent_gbit=7511.967068 source_backlog_gbit=24960.706154 active_source_flows=9 received_gbit=5498.997326 rate_updates_received=747 rate_cache_entries=3 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=499
fluid-flow-wan-terminal gid=254 terminal=126 switch=63 generated_gbit=27335.649810 sent_gbit=7979.846229 source_backlog_gbit=19355.803581 active_source_flows=10 received_gbit=2377.697952 rate_updates_received=532 rate_cache_entries=3 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=97250.000000 generated_flows=10 received_fragments=243
fluid-flow-wan-terminal gid=255 terminal=127 switch=63 generated_gbit=22904.481718 sent_gbit=7570.589106 source_backlog_gbit=15333.892612 active_source_flows=8 received_gbit=3829.203412 rate_updates_received=392 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=422
fluid-flow-wan-terminal gid=256 terminal=128 switch=64 generated_gbit=25135.923089 sent_gbit=8833.930096 source_backlog_gbit=16301.992993 active_source_flows=9 received_gbit=3428.203900 rate_updates_received=708 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=469
fluid-flow-wan-terminal gid=257 terminal=129 switch=64 generated_gbit=26177.874556 sent_gbit=7598.542280 source_backlog_gbit=18579.332277 active_source_flows=10 received_gbit=6124.041277 rate_updates_received=368 rate_cache_entries=4 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=47250.000000 generated_flows=10 received_fragments=434
fluid-flow-wan-terminal gid=258 terminal=130 switch=65 generated_gbit=21961.071137 sent_gbit=7870.992260 source_backlog_gbit=14090.078877 active_source_flows=10 received_gbit=4194.716887 rate_updates_received=407 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=413
fluid-flow-wan-terminal gid=259 terminal=131 switch=65 generated_gbit=22724.287113 sent_gbit=7082.772430 source_backlog_gbit=15641.514682 active_source_flows=7 received_gbit=1643.853007 rate_updates_received=532 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=223
fluid-flow-wan-terminal gid=260 terminal=132 switch=66 generated_gbit=26482.535884 sent_gbit=9881.258504 source_backlog_gbit=16601.277380 active_source_flows=9 received_gbit=6179.839138 rate_updates_received=604 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=545
fluid-flow-wan-terminal gid=261 terminal=133 switch=66 generated_gbit=25276.758840 sent_gbit=6713.224565 source_backlog_gbit=18563.534274 active_source_flows=9 received_gbit=1580.511702 rate_updates_received=569 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=201
fluid-flow-wan-terminal gid=262 terminal=134 switch=67 generated_gbit=25581.504079 sent_gbit=7944.256278 source_backlog_gbit=17637.247801 active_source_flows=7 received_gbit=5324.391640 rate_updates_received=460 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=385
fluid-flow-wan-terminal gid=263 terminal=135 switch=67 generated_gbit=24665.466489 sent_gbit=7816.933268 source_backlog_gbit=16848.533222 active_source_flows=10 received_gbit=4882.445168 rate_updates_received=557 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=48900.000000 generated_flows=10 received_fragments=412
fluid-flow-wan-terminal gid=264 terminal=136 switch=68 generated_gbit=25385.099526 sent_gbit=9048.015878 source_backlog_gbit=16337.083649 active_source_flows=10 received_gbit=1564.399878 rate_updates_received=1006 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=58900.000000 generated_flows=10 received_fragments=175
fluid-flow-wan-terminal gid=265 terminal=137 switch=68 generated_gbit=21416.471248 sent_gbit=8506.379687 source_backlog_gbit=12910.091560 active_source_flows=8 received_gbit=2221.983848 rate_updates_received=277 rate_cache_entries=5 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=228
fluid-flow-wan-terminal gid=266 terminal=138 switch=69 generated_gbit=20872.728014 sent_gbit=7149.050893 source_backlog_gbit=13723.677121 active_source_flows=7 received_gbit=3490.025508 rate_updates_received=379 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=296
fluid-flow-wan-terminal gid=267 terminal=139 switch=69 generated_gbit=23514.841993 sent_gbit=8528.365723 source_backlog_gbit=14986.476270 active_source_flows=10 received_gbit=1715.272534 rate_updates_received=590 rate_cache_entries=5 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=212
fluid-flow-wan-terminal gid=268 terminal=140 switch=70 generated_gbit=26687.612984 sent_gbit=6111.203469 source_backlog_gbit=20576.409515 active_source_flows=10 received_gbit=3824.195258 rate_updates_received=624 rate_cache_entries=3 pause_updates_received=18 pause_frames_received=9 resume_frames_received=9 total_pause_time_ms=105050.000000 generated_flows=10 received_fragments=266
fluid-flow-wan-terminal gid=269 terminal=141 switch=70 generated_gbit=23249.509734 sent_gbit=7814.624386 source_backlog_gbit=15434.885348 active_source_flows=9 received_gbit=5106.365419 rate_updates_received=681 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=29450.000000 generated_flows=10 received_fragments=349
fluid-flow-wan-terminal gid=270 terminal=142 switch=71 generated_gbit=26955.355447 sent_gbit=6278.422295 source_backlog_gbit=20676.933152 active_source_flows=9 received_gbit=8430.295685 rate_updates_received=793 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=329
fluid-flow-wan-terminal gid=271 terminal=143 switch=71 generated_gbit=27083.070268 sent_gbit=8841.889246 source_backlog_gbit=18241.181022 active_source_flows=9 received_gbit=5205.479784 rate_updates_received=348 rate_cache_entries=4 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=409
fluid-flow-wan-terminal gid=272 terminal=144 switch=72 generated_gbit=27041.246418 sent_gbit=7991.537847 source_backlog_gbit=19049.708570 active_source_flows=9 received_gbit=7175.589026 rate_updates_received=955 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=588
fluid-flow-wan-terminal gid=273 terminal=145 switch=72 generated_gbit=27438.993680 sent_gbit=10874.178863 source_backlog_gbit=16564.814817 active_source_flows=9 received_gbit=3293.763056 rate_updates_received=514 rate_cache_entries=6 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=421
fluid-flow-wan-terminal gid=274 terminal=146 switch=73 generated_gbit=25406.494419 sent_gbit=7302.963735 source_backlog_gbit=18103.530684 active_source_flows=10 received_gbit=3934.930617 rate_updates_received=959 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=424
fluid-flow-wan-terminal gid=275 terminal=147 switch=73 generated_gbit=27732.872414 sent_gbit=7174.280875 source_backlog_gbit=20558.591539 active_source_flows=10 received_gbit=4355.971052 rate_updates_received=580 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=407
fluid-flow-wan-terminal gid=276 terminal=148 switch=74 generated_gbit=25936.818103 sent_gbit=5383.943441 source_backlog_gbit=20552.874661 active_source_flows=9 received_gbit=5543.196875 rate_updates_received=601 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=28900.000000 generated_flows=10 received_fragments=533
fluid-flow-wan-terminal gid=277 terminal=149 switch=74 generated_gbit=26193.065261 sent_gbit=5284.288450 source_backlog_gbit=20908.776811 active_source_flows=10 received_gbit=6342.688338 rate_updates_received=768 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=39450.000000 generated_flows=10 received_fragments=397
fluid-flow-wan-terminal gid=278 terminal=150 switch=75 generated_gbit=24688.019950 sent_gbit=9693.444690 source_backlog_gbit=14994.575261 active_source_flows=8 received_gbit=6638.279210 rate_updates_received=514 rate_cache_entries=6 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=280
fluid-flow-wan-terminal gid=279 terminal=151 switch=75 generated_gbit=23341.641551 sent_gbit=9732.392729 source_backlog_gbit=13609.248821 active_source_flows=7 received_gbit=5343.160758 rate_updates_received=251 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=355
fluid-flow-wan-terminal gid=280 terminal=152 switch=76 generated_gbit=27631.241427 sent_gbit=5990.029077 source_backlog_gbit=21641.212351 active_source_flows=9 received_gbit=1974.681243 rate_updates_received=607 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=350
fluid-flow-wan-terminal gid=281 terminal=153 switch=76 generated_gbit=29966.674835 sent_gbit=3781.995822 source_backlog_gbit=26184.679013 active_source_flows=10 received_gbit=2287.818857 rate_updates_received=321 rate_cache_entries=1 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=19450.000000 generated_flows=10 received_fragments=309
fluid-flow-wan-terminal gid=282 terminal=154 switch=77 generated_gbit=27393.803606 sent_gbit=6247.573222 source_backlog_gbit=21146.230384 active_source_flows=10 received_gbit=4912.772706 rate_updates_received=566 rate_cache_entries=3 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=47800.000000 generated_flows=10 received_fragments=333
fluid-flow-wan-terminal gid=283 terminal=155 switch=77 generated_gbit=27491.768611 sent_gbit=7528.609587 source_backlog_gbit=19963.159024 active_source_flows=9 received_gbit=3253.028455 rate_updates_received=551 rate_cache_entries=3 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=57800.000000 generated_flows=10 received_fragments=304
fluid-flow-wan-terminal gid=284 terminal=156 switch=78 generated_gbit=24590.910442 sent_gbit=7520.358338 source_backlog_gbit=17070.552104 active_source_flows=8 received_gbit=3105.369038 rate_updates_received=390 rate_cache_entries=5 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=276
fluid-flow-wan-terminal gid=285 terminal=157 switch=78 generated_gbit=26159.969521 sent_gbit=8142.802393 source_backlog_gbit=18017.167128 active_source_flows=10 received_gbit=2349.197197 rate_updates_received=647 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=305
fluid-flow-wan-terminal gid=286 terminal=158 switch=79 generated_gbit=28849.526970 sent_gbit=7630.972144 source_backlog_gbit=21218.554827 active_source_flows=9 received_gbit=4118.080021 rate_updates_received=825 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=455
fluid-flow-wan-terminal gid=287 terminal=159 switch=79 generated_gbit=29559.651102 sent_gbit=7403.367167 source_backlog_gbit=22156.283935 active_source_flows=9 received_gbit=1052.226546 rate_updates_received=610 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=198
fluid-flow-wan-terminal gid=288 terminal=160 switch=80 generated_gbit=23676.561859 sent_gbit=6316.711265 source_backlog_gbit=17359.850593 active_source_flows=9 received_gbit=2769.096177 rate_updates_received=550 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=280
fluid-flow-wan-terminal gid=289 terminal=161 switch=80 generated_gbit=26004.258263 sent_gbit=5525.467129 source_backlog_gbit=20478.791134 active_source_flows=9 received_gbit=2453.760196 rate_updates_received=612 rate_cache_entries=2 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=328
fluid-flow-wan-terminal gid=290 terminal=162 switch=81 generated_gbit=24721.883630 sent_gbit=7839.689991 source_backlog_gbit=16882.193638 active_source_flows=10 received_gbit=4439.620270 rate_updates_received=738 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=478
fluid-flow-wan-terminal gid=291 terminal=163 switch=81 generated_gbit=28441.054107 sent_gbit=7958.645194 source_backlog_gbit=20482.408913 active_source_flows=9 received_gbit=3969.958037 rate_updates_received=477 rate_cache_entries=4 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=385
fluid-flow-wan-terminal gid=292 terminal=164 switch=82 generated_gbit=22083.318535 sent_gbit=5293.434716 source_backlog_gbit=16789.883820 active_source_flows=9 received_gbit=2830.011341 rate_updates_received=486 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=48900.000000 generated_flows=10 received_fragments=334
fluid-flow-wan-terminal gid=293 terminal=165 switch=82 generated_gbit=20533.125359 sent_gbit=4602.090459 source_backlog_gbit=15931.034899 active_source_flows=10 received_gbit=1952.210678 rate_updates_received=590 rate_cache_entries=2 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=187250.000000 generated_flows=10 received_fragments=196
fluid-flow-wan-terminal gid=294 terminal=166 switch=83 generated_gbit=21652.672336 sent_gbit=7108.475477 source_backlog_gbit=14544.196859 active_source_flows=10 received_gbit=5566.321311 rate_updates_received=945 rate_cache_entries=3 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=77800.000000 generated_flows=10 received_fragments=459
fluid-flow-wan-terminal gid=295 terminal=167 switch=83 generated_gbit=23944.597936 sent_gbit=10673.593631 source_backlog_gbit=13271.004306 active_source_flows=8 received_gbit=3741.746694 rate_updates_received=729 rate_cache_entries=5 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=647
fluid-flow-wan-terminal gid=296 terminal=168 switch=84 generated_gbit=25587.063721 sent_gbit=6498.232174 source_backlog_gbit=19088.831547 active_source_flows=9 received_gbit=2366.733621 rate_updates_received=633 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=203
fluid-flow-wan-terminal gid=297 terminal=169 switch=84 generated_gbit=30636.527350 sent_gbit=6058.299089 source_backlog_gbit=24578.228261 active_source_flows=10 received_gbit=2543.551084 rate_updates_received=763 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=237
fluid-flow-wan-terminal gid=298 terminal=170 switch=85 generated_gbit=20343.437064 sent_gbit=5511.927936 source_backlog_gbit=14831.509129 active_source_flows=9 received_gbit=2970.187445 rate_updates_received=551 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=243
fluid-flow-wan-terminal gid=299 terminal=171 switch=85 generated_gbit=20532.183608 sent_gbit=9053.687981 source_backlog_gbit=11478.495628 active_source_flows=7 received_gbit=1819.924717 rate_updates_received=624 rate_cache_entries=5 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=247
fluid-flow-wan-terminal gid=300 terminal=172 switch=86 generated_gbit=19952.960286 sent_gbit=8737.450745 source_backlog_gbit=11215.509541 active_source_flows=9 received_gbit=3678.438207 rate_updates_received=677 rate_cache_entries=5 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=380
fluid-flow-wan-terminal gid=301 terminal=173 switch=86 generated_gbit=22019.645059 sent_gbit=7689.246621 source_backlog_gbit=14330.398439 active_source_flows=9 received_gbit=6062.421490 rate_updates_received=269 rate_cache_entries=4 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=593
fluid-flow-wan-terminal gid=302 terminal=174 switch=87 generated_gbit=25497.735489 sent_gbit=6110.112703 source_backlog_gbit=19387.622787 active_source_flows=10 received_gbit=2975.156003 rate_updates_received=611 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=88350.000000 generated_flows=10 received_fragments=240
fluid-flow-wan-terminal gid=303 terminal=175 switch=87 generated_gbit=27142.569804 sent_gbit=9208.060453 source_backlog_gbit=17934.509351 active_source_flows=9 received_gbit=2404.953371 rate_updates_received=528 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=93
fluid-flow-wan-terminal gid=304 terminal=176 switch=88 generated_gbit=22712.654710 sent_gbit=5650.340919 source_backlog_gbit=17062.313792 active_source_flows=9 received_gbit=3113.483918 rate_updates_received=587 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=326
fluid-flow-wan-terminal gid=305 terminal=177 switch=88 generated_gbit=22249.470474 sent_gbit=6758.019120 source_backlog_gbit=15491.451353 active_source_flows=9 received_gbit=2521.921621 rate_updates_received=384 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=223
fluid-flow-wan-terminal gid=306 terminal=178 switch=89 generated_gbit=24627.171082 sent_gbit=6505.221234 source_backlog_gbit=18121.949848 active_source_flows=8 received_gbit=2735.294462 rate_updates_received=543 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=293
fluid-flow-wan-terminal gid=307 terminal=179 switch=89 generated_gbit=24225.116545 sent_gbit=9625.674526 source_backlog_gbit=14599.442019 active_source_flows=9 received_gbit=4096.403275 rate_updates_received=805 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=463
fluid-flow-wan-terminal gid=308 terminal=180 switch=90 generated_gbit=24961.049140 sent_gbit=4335.841915 source_backlog_gbit=20625.207226 active_source_flows=10 received_gbit=3217.259925 rate_updates_received=181 rate_cache_entries=2 pause_updates_received=14 pause_frames_received=7 resume_frames_received=7 total_pause_time_ms=66150.000000 generated_flows=10 received_fragments=111
fluid-flow-wan-terminal gid=309 terminal=181 switch=90 generated_gbit=25495.100842 sent_gbit=4757.930253 source_backlog_gbit=20737.170589 active_source_flows=10 received_gbit=4579.762690 rate_updates_received=452 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=378
fluid-flow-wan-terminal gid=310 terminal=182 switch=91 generated_gbit=18582.346619 sent_gbit=7506.902345 source_backlog_gbit=11075.444274 active_source_flows=9 received_gbit=1824.178582 rate_updates_received=862 rate_cache_entries=3 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=117800.000000 generated_flows=10 received_fragments=166
fluid-flow-wan-terminal gid=311 terminal=183 switch=91 generated_gbit=24499.222850 sent_gbit=7833.548230 source_backlog_gbit=16665.674620 active_source_flows=9 received_gbit=4283.053259 rate_updates_received=984 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=38900.000000 generated_flows=10 received_fragments=132
fluid-flow-wan-terminal gid=312 terminal=184 switch=92 generated_gbit=26415.137426 sent_gbit=6567.651638 source_backlog_gbit=19847.485788 active_source_flows=10 received_gbit=1626.626027 rate_updates_received=622 rate_cache_entries=3 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=157
fluid-flow-wan-terminal gid=313 terminal=185 switch=92 generated_gbit=30939.145326 sent_gbit=10531.272800 source_backlog_gbit=20407.872526 active_source_flows=10 received_gbit=3956.422151 rate_updates_received=807 rate_cache_entries=5 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=233
fluid-flow-wan-terminal gid=314 terminal=186 switch=93 generated_gbit=23420.740460 sent_gbit=7566.553922 source_backlog_gbit=15854.186538 active_source_flows=9 received_gbit=6383.654077 rate_updates_received=497 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=606
fluid-flow-wan-terminal gid=315 terminal=187 switch=93 generated_gbit=24466.803158 sent_gbit=9393.694380 source_backlog_gbit=15073.108778 active_source_flows=10 received_gbit=4186.817623 rate_updates_received=582 rate_cache_entries=5 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=48350.000000 generated_flows=10 received_fragments=383
fluid-flow-wan-terminal gid=316 terminal=188 switch=94 generated_gbit=22148.669969 sent_gbit=7020.690345 source_backlog_gbit=15127.979624 active_source_flows=10 received_gbit=6152.023098 rate_updates_received=854 rate_cache_entries=2 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=47800.000000 generated_flows=10 received_fragments=570
fluid-flow-wan-terminal gid=317 terminal=189 switch=94 generated_gbit=26441.054422 sent_gbit=7928.626562 source_backlog_gbit=18512.427860 active_source_flows=10 received_gbit=1943.886759 rate_updates_received=431 rate_cache_entries=3 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=163
fluid-flow-wan-terminal gid=318 terminal=190 switch=95 generated_gbit=24732.546986 sent_gbit=7406.760382 source_backlog_gbit=17325.786604 active_source_flows=10 received_gbit=3558.373999 rate_updates_received=821 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=98350.000000 generated_flows=10 received_fragments=345
fluid-flow-wan-terminal gid=319 terminal=191 switch=95 generated_gbit=24079.223217 sent_gbit=7269.321054 source_backlog_gbit=16809.902163 active_source_flows=8 received_gbit=3183.437374 rate_updates_received=457 rate_cache_entries=3 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=451
